id,year,Latitude,Longtitude,location,country,main_descriptor,secondary_descriptor,additional_descriptor,depth,exp_year,soc.value,soc.value_units,labmethod,crop,soil type,average slope,average elevation
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 60 t/ha.2 years empty fruit bunches,25-55,27,28,Mg_ha,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 90 t/ha.3 years empty fruit bunches,25-55,27,28,Mg_ha,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
127,2020,4.438,118.049,Tawau City,Malaysia,Land use,Agroforestry,Agroforestry,10-30,20,28.08,Mg_ha,CN analyzer,Agroforestry,Typic Haplodult,NA,385
43,2021,-1.739,103.314,Province of Jambi,Indonesia,Land use,Perennial,Monocrop,0-10,13,28.1,Mg_ha,CN analyzer,Oil palm,"Gleysol, Acrisol",NA,NA
74,2011,-6.5,106.4,Maribaya,Indonesia,Land use,Perennial,Monocrop,5-10,4,28.1,Mg_ha,CN analyzer,Acacia,Haplic Ferralsols,NA,NA
35,2021,3.482,98.843,Medan,Indonesia,Intervention,Fertilization,With fertilization,0-30,12,28.333,Mg_ha,CN analyzer,Oil palm,Ultisols,NA,37.5
13,2022,18.465,98.308,Ban Thap,Thailand,Land use,Agroforestry,Agroforestry,0-30,6,28.4,Mg_ha,Walkley and Black,Agroforestry,NA,12,737
171,2022,-3.765,103.91,"Sodong, Sumatra",Indonesia,Land use,Perennial,Monocrop,0-10,6,28.4,Mg_ha,Walkley and Black,Eucalyptus,Ultisol,NA,110
172,2022,11.008,106,"Chang Riec Historical - Cultural Forest, Tay Ninh Province",Vietnam,Land use,Perennial,Monocrop,10-20,11,28.527,Mg_ha,Walkley and Black,Acacia,NA,6.95,48
172,2022,11.008,106,"Chang Riec Historical - Cultural Forest, Tay Ninh Province",Vietnam,Land use,Perennial,Monocrop,0-10,11,28.531,Mg_ha,Walkley and Black,Acacia,NA,6.95,48
72,2016,10.381,106.117,Cai Lay,Vietnam,Land use,Annual,Rotation,10-20,8,28.6,Mg_ha,Walkley and Black,"Rice, Maize",Fluvisols,NA,2
72,2016,10.381,106.117,Cai Lay,Vietnam,Land use,Annual,Rotation,10-20,8,28.6,Mg_ha,Walkley and Black,"Rice, Mung bean",Fluvisols,NA,2
13,2022,18.465,98.308,Ban Thap,Thailand,Land use,Agroforestry,Agroforestry,0-30,6,28.7,Mg_ha,Walkley and Black,Agroforestry,NA,12,737
30,2019,1.104,112.289,Kapuas Hulu regency,Indonesia,Land use,Agroforestry,Agroforestry,0-15,2,28.7,Mg_ha,CN analyzer,"Agroforestry, Cacao, Rubber, Banana",Stagnic Acrisol,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-30,32,28.7,Mg_ha,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean, Velvet bean, Soybean, Sunflower",Ultisols,NA,NA
171,2022,-3.765,103.91,"Sodong, Sumatra",Indonesia,Land use,Perennial,Monocrop,0-10,3,28.9,Mg_ha,Walkley and Black,Eucalyptus,Ultisol,NA,110
13,2022,18.465,98.308,Ban Thap,Thailand,Land use,Annual,Monocrop,0-30,4,29,Mg_ha,Walkley and Black,Rice,NA,12,737
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 60 t/ha.3 years empty fruit bunches,10-25,27,29,Mg_ha,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 60 t/ha empty fruit bunches,25-55,27,29,Mg_ha,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 90 t/ha empty fruit bunches,25-55,27,29,Mg_ha,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
13,2022,18.465,98.308,Ban Thap,Thailand,Land use,Annual,Monocrop,30-100,4,29.3,Mg_ha,Walkley and Black,Rice,NA,12,737
96,2008,14.083,121,"Camarines Sur, Laguna and Nueva Ecija",Philippines,Intervention,Fertilization,With fertilization – 251 kg N/ha + 120 kg K/ha,0-20,30,29.3,Mg_ha,CN analyzer,Rice,"Vertisol, Mollisol",NA,NA
116,2021,-8.477,116.328,Karang Sidemen Village,Indonesia,Land use,Perennial,Rotation,20-30,NA,29.35,Mg_ha,Walkley and Black,"Avocado, Candlenut, Cocoa, Coffee, Jackfruit, Mangosteen, Guava",NA,NA,612.5
100,1996,-7,107.5,Sukajadi village,Indonesia,Land use,Agroforestry,Agroforestry,0-5,0,29.43728814,Mg_ha,Walkley and Black,"Agroforestry, Bamboo, Kebun",NA,26.8,NA
39,2020,18.1,98.067,Chiang Mai Province,Thailand,Land use,Annual,Monocrop,0-30,NA,29.45,Mg_ha,Walkley and Black,Potatoes,Acrisols,NA,1408.5
13,2022,18.465,98.308,Ban Thap,Thailand,Land use,Perennial,Monocrop,0-30,7,29.6,Mg_ha,Walkley and Black,Mango,NA,12,737
116,2021,-8.477,116.328,Karang Sidemen Village,Indonesia,Land use,Perennial,Rotation,10-20,NA,29.66,Mg_ha,Walkley and Black,"Avocado, Candlenut, Cocoa, Coffee, Jackfruit, Mangosteen, Guava",NA,NA,612.5
13,2022,18.465,98.308,Ban Thap,Thailand,Land use,Perennial,Monocrop,0-30,7,29.8,Mg_ha,Walkley and Black,Mango,NA,12,737
171,2022,-3.765,103.91,"Sodong, Sumatra",Indonesia,Land use,Perennial,Monocrop,0-10,1,30,Mg_ha,Walkley and Black,Eucalyptus,Ultisol,NA,110
96,2008,14.083,121,"Camarines Sur, Laguna and Nueva Ecija",Philippines,Intervention,Fertilization,With fertilization – 251 kg N/ha + 53 kg P/ha + 120 kg K/ha,0-20,30,30,Mg_ha,CN analyzer,Rice,"Vertisol, Mollisol",NA,NA
96,2008,14.083,121,"Los Baños, Laguna",Philippines,Intervention,Fertilization,With fertilization – 240 kg N/ha,20-40,30,30.1,Mg_ha,CN analyzer,Rice,Mollisol,NA,NA
4,2021,-3.806,102.317,Bengkulu City,Indonesia,Land use,Perennial,Monocrop,10-20,NA,30.25906736,Mg_ha,Walkley and Black,Oil palm,NA,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-30,32,30.3,Mg_ha,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean, Velvet bean, Soybean, Sunflower",Ultisols,NA,NA
74,2011,-6.5,106.4,Ngasuh,Indonesia,Land use,Perennial,Monocrop,5-10,4,30.4,Mg_ha,CN analyzer,Shorea leprosula,Haplic Ferralsols,NA,NA
96,2008,14.083,121,"Los Baños, Laguna",Philippines,Intervention,Fertilization,With fertilization – 120 kg N/ha,20-40,30,30.5,Mg_ha,CN analyzer,Rice,Mollisol,NA,NA
74,2011,-6.5,106.4,Ngasuh,Indonesia,Land use,Perennial,Monocrop,5-10,0,30.6,Mg_ha,CN analyzer,Shorea leprosula,Haplic Ferralsols,NA,NA
13,2022,18.465,98.308,Ban Thap,Thailand,Land use,Annual,Monocrop,30-100,4,30.7,Mg_ha,Walkley and Black,Rice,NA,12,737
96,2008,14.083,121,"Los Baños, Laguna",Philippines,Intervention,Fertilization,With fertilization – 359 kg N/ha,20-40,30,30.7,Mg_ha,CN analyzer,Rice,Mollisol,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-30,32,30.8,Mg_ha,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean, Velvet bean, Soybean, Sunflower",Ultisols,NA,NA
35,2021,3.482,98.843,Medan,Indonesia,Intervention,Fertilization,With fertilization – 186 kg N/ha + 203 kg K/ha + 65 kg P/ha per year,0-30,12,30.888,Mg_ha,CN analyzer,Oil palm,Ultisols,NA,37.5
74,2011,-6.5,106.4,Maribaya,Indonesia,Land use,Perennial,Monocrop,5-10,4,30.9,Mg_ha,CN analyzer,Acacia,Haplic Ferralsols,NA,NA
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 90 t/ha.3 years empty fruit bunches,0-10,27,31,Mg_ha,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
11,2020,-0.85,117.1,Bukit Soeharto,Indonesia,Land use,Perennial,Monocrop,0-40,11,31.009,Mg_ha,CN analyzer,Oil palm,Typic Paleudults,NA,NA
11,2020,-0.85,117.1,Bukit Soeharto,Indonesia,Land use,Perennial,Monocrop,0-40,1,31.281,Mg_ha,CN analyzer,Grassland,Typic Paleudults,NA,NA
96,2008,14.083,121,"Camarines Sur, Laguna and Nueva Ecija",Philippines,Intervention,Fertilization,With fertilization – 251 kg N/ha + 53 kg P/ha,0-20,30,31.3,Mg_ha,CN analyzer,Rice,"Vertisol, Mollisol",NA,NA
72,2016,10.381,106.117,Cai Lay,Vietnam,Land use,Annual,Monocrop,0-10,8,31.7,Mg_ha,Walkley and Black,Rice,Fluvisols,NA,2
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 30 t/ha.year empty fruit bunches,25-55,27,32,Mg_ha,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
171,2022,-3.765,103.91,"Sodong, Sumatra",Indonesia,Land use,Perennial,Monocrop,0-10,1,32.2,Mg_ha,Walkley and Black,Eucalyptus,Ultisol,NA,110
172,2022,11.008,106,"Chang Riec Historical - Cultural Forest, Tay Ninh Province",Vietnam,Land use,Perennial,Monocrop,30-50,4,32.439,Mg_ha,Walkley and Black,Acacia,NA,6.95,48
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-30,32,32.8,Mg_ha,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean, Velvet bean, Soybean, Sunflower",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-30,32,32.8,Mg_ha,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean, Velvet bean, Soybean, Sunflower",Ultisols,NA,NA
